Title,Price,Area,Location,Listing ID,Last Updated,Property Type,Width,Length,Bedrooms,Bathrooms,Floors,Position,Direction,Alley Width,Road Type,Description,Latitude,Longitude,VIP Account,Avatar,Agent Role,Agent Name,Agent Listing Count,Province,Property Type Slug,Scraped At,Last Updated Date
"Cần bán căn hộ chung cư kingdom 101, 61m2, 1pn + 1 đa năng, q.10, giá tốt ở, đầu tư, 0907 582 ***",5200.0,61.0,"Đường Tô Hiến Thành,Phường 14,Quận 10,TP. Hồ Chí Minh",1406885.0,1 tháng trước,Căn hộ chung cư,,,1.0,,,,,,,"Cần bán gấp căn hộ chung cư Kingdom 101, Phường 14, Quận 10.- Diện Tích: 61m.- Thiết Kế: 1 phòng ngủ + 1 phòng đa năng, 1 tolet, tầng cao ban công view đẹp.- Tiện ích: Cửa hàng tiện lợi, khu vui chơi trẻ em, hồ bơi, phòng Gym, coffee, khuôn viên thoáng mát...- Pháp lý rõ ràng minh bạch.- Hỗ trợ vay ngân hàng tối đa thủ tục nhanh gọn.- Giá: 5.2 Tỷ.*** Liên Hệ:  - Để xem nhà trực tiếpXem thêm",,,False,0,Môi giới,Lê Đin,17.0,tp-ho-chi-minh,can-ho-chung-cu,2025-09-30 21:10:36,31/08/2025 21:10
"Bán căn hộ 3pn, 3wc, 150m2 tại the flemington, 9,6 tỷ, sổ hồng, giá tốt anh trúc 0932 742 ***",96000.0,150.0,"Đường Lê Đại Hành,Phường 15,Quận 11,TP. Hồ Chí Minh",1309102.0,2 tháng trước,Căn hộ chung cư,,,3.0,,,,,,,"The Flemington, Lê Đại Hành, Quận 11, Hồ Chí Minh là một căn hộ chung cư cao cấp với diện tích 150m², lý tưởng cho cuộc sống hiện đại và tiện nghi.- 3 phòng ngủ rộng rãi, thoáng mát.- 3 phòng tắm thiết kế sang trọng.- Phòng khách và bếp được bố trí hợp lý, đầy đủ tiện nghi.- Giá bán 9,6 tỷ VND, hợp lý cho không gian sống đẳng cấp.Điểm đặc biệt:- Phong thủy tốt, tạo cảm giác bình yên cho cư dân.- Khu vực yên tĩnh, thích hợp cho gia đình.Khu vực xung quanh:- Bệnh viện Nhi Đồng 1, Bệnh viện Chợ Rẫy, Bệnh viện Nguyễn Tri Phương.- Công viên Chung Cư Bình Thới, Công Viên Lãnh Binh Thăng, Công Viên Dương Đình Nghệ.- Siêu Thị Thực Phẩm Sạch Lekhamart, Satramart - Siêu Thị Sài Gòn.- Trường Tiểu Học Nhật Tảo, Trường Tiểu Học Dương Minh Châu, Trường Trung Cấp Việt Giao - Cơ Sở 1.Liên hệ ngay để biết thêm chi tiết và không bỏ lỡ cơ hội này! Liên hệ Anh Trúc qua số điện thoại .Xem thêm",,,False,0,Môi giới,Anh Trúc,37.0,tp-ho-chi-minh,can-ho-chung-cu,2025-09-30 21:25:14,01/08/2025 21:25
Bán nhà 100m² ngang 5m giá 14.5 tỷ Phường Đông Hưng Thuận,14500.0,100.0,"Phường Đông Hưng Thuận,TP. Hồ Chí Minh(Mới)",1551771.0,3 giờ trước,Nhà riêng,5.0,20.0,,,5.0,,,,,"💥 SHOPHOUSE AN SƯƠNG – SỐNG HƯỞNG THỤ, ĐẦU TƯ HƯỞNG LỢI 💥🏠 Vị trí trung tâm – sản phẩm khan hiếm, vừa để ở vừa để kinh doanh, gia tăng giá trị bền vững.Diện tích 5x20, nhà xây 1 trệt 4 lầu, tổng 340m2 hoàn công✨ Ưu đãi cực HOT:✅ Giá chỉ 14,5 tỷ✅ Ngân hàng hỗ trợ vay lên đến 70%✅ Tặng gói setup nội thất trị giá 500 Triệu✅ Tặng thêm 01 cây vàng Thần Tài may mắn✅ Miễn 100% phí trước bạ sang tên👉 Sở hữu ngay Shophouse An Sương – Nơi an cư lý tưởng, đầu tư sinh lời bền vững!📞 Liên hệ 0768 09 3852 ngay hôm nay để nhận tư vấn chi tiết và chọn căn đẹp nhất!",10.845883696122,106.62100553513,False,1,Môi giới,Nguyễn Tú Nguyên,110.0,tp-ho-chi-minh,nha-mat-pho-mat-tien,2025-09-30 18:34:46,30/09/2025 15:34
"Bán gấp miếng đất góc 2 mặt tiền đường 154,7m2 ngang 10m đường 65 1/đường hồ văn tắng, giá 1tỷ9tl",1900.0,154.0,"Đường Số 653,Xã Tân Phú Trung,Huyện Củ Chi,TP. Hồ Chí Minh",1354142.0,3 tuần trước,Đất,10.0,,,,,Đường chính,,154.7,,"Bán gấp miếng đất góc 2 mặt tiền đường 154,7m² có 92,2m² thổ cư ngay đường 65 1/ đuờng Hồ Văn Tắng vào xã Tân Phú Trung, Củ Chi.DT ngang 10m có thổ cư sổ hồng riêng.Mua bán sang tên trong ngày, khu dân cư hiện hữu xây dựng ngay.Cách bệnh viện Xuyên Á 2km xung quanh dân cư đông đúc xây dựng tư do.Giá 1tỷ9 chốt nhanh thương lượng.Lh xem đất .Xem thêm",,,False,1,Môi giới,nguyen thi thuy trang,19.0,tp-ho-chi-minh,dat-tho-cu,2025-09-30 20:02:16,09/09/2025 20:02
"BDS  HVL BÁN GẤP LÔ ĐẤT – DỰ ÁN SÔNG GIỒNG, P. AN PHÚ, Q2 (TP. THỦ ĐỨC)",18300.0,116.0,"Phường An Phú,Thành phố Thủ Đức,TP. Hồ Chí Minh",1424242.0,1 tháng trước,Đất,6.8,17.0,,,,Đường chính,,,,"BDS  HVL BÁN GẤP LÔ ĐẤT – DỰ ÁN SÔNG GIỒNG, P. AN PHÚ, Q2 (TP. THỦ ĐỨC)📍 Vị trí: Đường Thân Văn Nhiếp, phường An Phú – Quận 2📐 Diện tích: 116m² (6,8m x 17m)🚗 Khu vực tiềm năng, hạ tầng hoàn thiện, pháp lý rõ ràng⚡ Giá chốt bán nhanh trong tuần: 18,3 tỷ – cơ hội tốt cho nhà đầu tư#phướcbình #villapark #melosa #lucasta #merita #riovista #giahòa #khang điền #anthiênlý #parkriverside #thảonguyênsàigòn #saigonhill #khangan #namlong #điềnphúcthành #Rosita #đôngtăngLong #dragonvillge #megavillge #liênphường#đỗxuânhợp #lêvănviệt #verosa #classia #rivieracove #lakeview #garland #hoja #muabánbấtđộngsản #quận9 #thủđức #quận2 #thạnhmỹlợi #thảođiền #đảokimcương #thảođiền #villathủthiêmLiên Hệ: Mr Trần Mạnh Hùng: 0941260130 - 0981260130CÔNG TY TNHH ĐẦU TƯ VÀ XÂY DỰNG ĐỊA ỐC HÙNG VĨAdd: 75 Đường 14, KDC Phước Bình, Thủ Đức City, HCMC- Nhận Ký gửi Mua Bán và Cho Thuê BDS Thành phố Thủ Đức.- Dịch vụ liên kết với Công ty Cổ phần V-LINK: Tư vấn Thẩm định giá - Tư vấn đầu tư dự án - M&A - Nghiên cứu thị trường.",,,False,1,Môi giới,Công Ty TNHH Đầu Tư Và Xây Dựng Địa Ốc Hùng Vĩ,1704.0,tp-ho-chi-minh,dat-tho-cu,2025-09-30 20:09:06,31/08/2025 20:09
"Cần bán căn hộ sky garden, phú mỹ hưng q7",48000.0,71.0,"Đường Phạm Văn Nghị (H.2108),Phường Tân Phong,Quận 7,TP. Hồ Chí Minh",1357713.0,2 tháng trước,Căn hộ chung cư,,,2.0,2.0,,,,,,"Cần bán căn hộ sky garden , Phú Mỹ Hưng , q7- Diện tích 71m²- Thiết kế 2pn 2wc- view công viên nội khu mát mẻ thoáng- Nội thất mới đẹp 100% như hình- Đang có hd thuê 20tr/tháng đến t4.2026- Giá bán 4.8 tỷ (hỗ trợ vay bank)Xem thêm",,,False,0,Môi giới,Trần Nguyễn Thảo Phương Lan,33.0,tp-ho-chi-minh,can-ho-chung-cu,2025-09-30 21:20:07,01/08/2025 21:20
Nhà Đất TT Tân Thành Bắc Tân Uyên Bình Dương,4500.0,1558.0,"Xã Bắc Tân Uyên,TP. Hồ Chí Minh(Mới)",1443187.0,1 tháng trước,Đất,20.0,77.0,,,,,,,,"D67. Nhà Đất TT Tân Thành Bắc Tân Uyên Bình DươngLH: 0964200073* Tờ 11/446: 20 x 77m  = 1558m2 đất CLN👉 Giá bán 4,5 tỷ = 2,9 tr/m2Vị trí: 11.141399,106.846946",11.141218,106.840387,False,1,Môi giới,Năm phú,304.0,tp-ho-chi-minh,dat-tho-cu,2025-09-30 20:06:25,31/08/2025 20:06
"(5x20)bán đất hoàng diệu 2, p. linh chiểu cạnh đh sư phạm kỹ thuật kdc cao cấp, công viên",8500.0,100.0,"đường Hoàng Diệu 2,Phường Linh Chiểu,Quận Thủ Đức,TP. Hồ Chí Minh",1394998.0,1 tháng trước,Đất,5.0,20.0,,,,Trong hẻm,,,,"Giảm mạnh 1.5 Tỷ bán gấp Lô đất hẻm 238 Hoàng Diệu 2, P. Linh Chiểu.- Diện tích 99m² (5x20), đường rộng 8m, gần Công viên cây xanh, ĐH Sư Phạm- Sổ hồng riêng chính chủ- Xây nhà ở cực đẹp- Giá 10 Tỷ giảm còn 8.5 Tỷ, còn bớtLh Ms Nhiên xem nhà đất Linh Chiểu đang bán. Giỏ hàng 1000 sản phẩm giá tốt, chính chủ gửi bánXem thêm",,,False,0,Môi giới,Danie,26.0,tp-ho-chi-minh,dat-tho-cu,2025-09-30 20:23:59,31/08/2025 20:23
"Bán đất Long Thọ - Đất Đỏ - Bà Rịa Vũng Tàu, giá chỉ 7xxtr",730.0,122.0,"Xã Đất Đỏ,TP. Hồ Chí Minh(Mới)",1251869.0,1 tháng trước,Đất,5.0,26.0,,,,Đường chính,,8.0,Đường nhựa,"🌊 CƠ HỘI SỞ HỮU ĐẤT VEN BIỂN – GIÁ CHỈ 730 TRIỆU!! 💚💚💚📍 Vị trí cực đẹp: Long Thọ – Đất Đỏ – Bà Rịa Vũng Tàu📏 Diện tích: Ngang 5m, dài 26m – Tổng 122m², đã có 80m² thổ cư🌴 Khu vực dân cư, quy hoạch rõ ràng – xây nhà ở, nghỉ dưỡng hay đầu tư đều tuyệt vời!💥 Cách biển chỉ vài phút chạy xe – không khí trong lành, gần thiên nhiên💰 Giá cũ 800 triệu, nay chỉ còn 730 triệu – giá tốt cho anh chị chốt nhanh tay!✅ Sổ riêng – pháp lý rõ ràng✅ Gần biển – gần khu dân cư hiện hữu✅ Đường đi dễ, tiềm năng tăng giá cực mạnh📞 Inbox hoặc gọi ngay 0919 022 011 để xem đất thực tế và chốt giá đẹp trong tuần này!Mã SP: BR.DD.297",10.511444,107.323861,False,1,Môi giới,Nguyễn Thị Kiều Nga,416.0,tp-ho-chi-minh,dat-tho-cu,2025-09-30 20:11:41,31/08/2025 20:11
Bán đất 1538.4m² 23 tỷ tại Phường Hiệp Thành Thành phố Thủ Dầu Một. Mặt tiền đường nhựa 20m,23000.0,1538.4,"Phường Phú Lợi,TP. Hồ Chí Minh(Mới)",1251814.0,20 giờ trước,Đất,20.0,77.0,,,,,Tây,,Đường nhựa,Hotline: 0986694438 🔸Ký Gửi - Mua Bán: Bất Động Sản 🔸Xây Dựng Nhà Ở Trọn Gói 🔸Hỗ Trợ Vay Vốn Ngân Hàng 🔸 Hỗ Trợ Khách Hàng Làm Sổ Sách Từ Ca Dễ Đến Khó.,11.003151695241,106.65872148601,False,1,Môi giới,Lộc 68,1066.0,tp-ho-chi-minh,dat-tho-cu,2025-09-30 18:57:47,29/09/2025 22:57
"Đất mặt tiền đường t15, phường an phú đông, tiện kinh doanh mua bán nhiều nghành nghề",4500.0,102.0,"Đường T15,Phường An Phú Đông,Quận 12,TP. Hồ Chí Minh",1502975.0,2 tuần trước,Đất,,,,,,Đường chính,,,,"Bán ĐấtMặt tiền đường T15, phường An Phú Đông, Tp.Hcm- Giá: 4.5 tỷ- Diện tích: 102m2Hướng: đông bắcĐường trước nền: 6m, lộ giới 12m(cc gửi)Xem thêm",,,False,1,Môi giới,Hoàng Tuấn,26.0,tp-ho-chi-minh,dat-tho-cu,2025-09-30 19:55:33,16/09/2025 19:55
Bán đất 149m² 4.2 tỷ tại Phường Hoà Phú Thành phố Thủ Dầu Một kế bên chợ,4200.0,149.0,"Phường Bình Dương,TP. Hồ Chí Minh(Mới)",1217123.0,20 giờ trước,Đất,7.5,20.0,,,,Đường chính,,,Đường nhựa,Hotline: 0986694438 🔸Ký Gửi - Mua Bán: Bất Động Sản 🔸Xây Dựng Nhà Ở Trọn Gói 🔸Hỗ Trợ Vay Vốn Ngân Hàng,11.074579599609,106.66971429894,False,1,Môi giới,Lộc 68,1066.0,tp-ho-chi-minh,dat-tho-cu,2025-09-30 18:58:05,29/09/2025 22:58
"(B479) Đất đường ô tô, xã Thái Mỹ, dt 16.170m2, giá 900k/m2 TL",14500.0,16170.0,"Xã Thái Mỹ,TP. Hồ Chí Minh(Mới)",1239400.0,1 ngày trước,Đất,41.0,,,,,Đường chính,,5.0,Đường đất,"Chủ gửi:- Đất nông nghiệp đường ô tô tới đất,  xã Thái Mỹ- Diện tích : 16.170m2 đất lúa. Trên đất trồng dừa,  và đào ao nuôi cá, phù hợp làm nhà vườn, Farm, nông nghiệp . Trên đất có nhà tôn, đất cắm cọc kéo kẽm rào kín quanh đất- Pháp lý: gồm 13 sổ- Giá: 900k/m2 TL (B479)- LH: 090 266 0617 zalo",10.983331623892,106.41435012398,False,1,Môi giới,Loan (Số chứng chỉ : HCM-0007228),1126.0,tp-ho-chi-minh,dat-tho-cu,2025-09-30 19:13:26,29/09/2025 19:13
NHẬN BOOKING DỰ ÁN VINHOMES PARADISE CẦN GIỜ-ANH CHỊ QUAN TÂM GỌI CHO EM XEM DỰ ÁN Ạ,10000.0,200.0,"Đường Duyên Hải,Xã Long Hòa,Huyện Cần Giờ,TP. Hồ Chí Minh",1552177.0,2 giờ trước,Nhà riêng,10.0,,3.0,,3.0,,Đông,,,"Vingroup sắp ra mắt SIÊU ĐÔ THỊ BIỂN 9 TỶ USD tại Cần Giờ - TP.HCM - Quy mô ""khủng"" hơn đô thị biển quốc tế Dubai và Singapore⚡ Diện tích lên đến 2.870 ha - Quy mô gấp 8 lần Marina Bay (Singapore)⚡Quy mô dân số dự kiến gần 230.000 người gấp 10 lần Palm Jumeirah (Dubai)⚡ Đón 8–9 triệu lượt khách du lịch mỗi năm tương đương những tỉnh thành du lịch nổi tiếng của Việt Nam🚀4 phân khu chính là HeartBay, LifeBay, EcoBay, BlueBay.🏘️49.5ha diện tích đất ở gồm khu biệt thự cao cấp và khu biệt thự nghỉ dưỡng.🏠 52.2ha diện tích đất du lịch bao gồm nhà hàng, khách sạn, khu resort nghỉ dưỡng.- Có các sản phẩm:🔸   Liền kề: 75 - 90 - 100 - 120m2🔹  Biệt thự song lập: 180 - 200 - 220 - 300m2🔹  Biệt thự đơn lập: 350 - 400 - 500 - 700m2Số lượng căn đợt đầu tiên:+Màu hồng - Biệt thự đơn lập: 321+Màu tím - Biệt thự song lập: 1.775+Màu Vàng - Nhà liền kề- Shophouse: 2.334Tổng : 4.430- liên hệ cho em booking",,,False,1,Môi giới,nhà đất đầu tư,117.0,tp-ho-chi-minh,nha-mat-pho-mat-tien,2025-09-30 18:33:13,30/09/2025 16:33
Chính chủ bán lô góc mặt tiền hẻm 41 gò cát giá 4.5 tỷ,45000.0,79.0,"Đường Gò Cát,Phường Phú Hữu,Quận 9,TP. Hồ Chí Minh",1333507.0,2 tháng trước,Đất,,,,,,Trong hẻm,,,,"Cần bán nhanh lô đất mặt tiền hẻm 41 Gò Cát, Phú Hữu, thành phố Thủ Đức.- Diện tích đất 79m².- Sổ hồng chính chủ.- Đường xe tải thông thoáng, khu dân cư đông đúc.- Giá bán 4.5 tỷ.Liên hệ Kiên - .Nhận ký gửi - Mua bán nhanh nhà đất (lấy phí thấp).Xem thêm",,,False,0,Môi giới,0919823007,107.0,tp-ho-chi-minh,dat-tho-cu,2025-09-30 20:28:51,01/08/2025 20:28
"Bán lô đất 800m2 vườn măng, xoài, mít, sầu riêng giá chỉ 15tr/m2",12000.0,800.0,"Phường Thuận An,TP. Hồ Chí Minh(Mới)",875458.0,3 giờ trước,Đất,14.3,57.79,,,,Đường chính,,6.0,Đường đá,Liên hệ: 0812.027.462,10.945601,106.66362,False,1,Môi giới,Gia Phát,2190.0,tp-ho-chi-minh,dat-tho-cu,2025-09-30 18:54:53,30/09/2025 15:54
⭐️ Đất vuông Mặt tiền 336m2 – An Phú Đông 3 Q12,25000.0,336.0,"Đường An Phú Đông 3,Phường An Phú Đông,TP. Hồ Chí Minh(Mới)",1430339.0,1 tháng trước,Đất,7.0,48.0,,,,Đường chính,,8.0,,"⭐️ Đất vuông Mặt tiền 336m2 – An Phú Đông 3 Q12🏡 336m2 (7x48m), SHR (ODT)🚗 Đường 8m thông, lề 3m/bên✨ vị trí đẹp, sinh lời cao💰 Giá chỉ 25 tỷ (TL nhẹ).- Hướng: TB- Mã tin ❤️: L747- Youtube: @KLongRV[Hỗ trợ check QH, chặn GD]",10.85405,106.701489,False,0,Môi giới,Lê Quang Long,193.0,tp-ho-chi-minh,dat-tho-cu,2025-09-30 20:07:42,31/08/2025 20:07
Bán nhà 102.3m² 13 tỷ tại Phường Lái Thiêu Thị xã Thuận An,13000.0,102.3,"Phường Lái Thiêu,TP. Hồ Chí Minh(Mới)",1266200.0,1 ngày trước,Nhà riêng,,,,,,,,,,,10.902577081517,106.70229682355,False,0,Môi giới,Hoài,868.0,tp-ho-chi-minh,nha-mat-pho-mat-tien,2025-09-30 18:27:31,29/09/2025 18:27
Bán đất 2464.6m² giá 5 tỷ tại Xã Phú An Thị xã Bến Cát,5000.0,2464.6,"Phường Phú An,TP. Hồ Chí Minh(Mới)",1282351.0,1 tháng trước,Đất,,,,,,,,,,,11.047445244735,106.56078029709,False,0,Chính chủ,VƯU văn văn,22.0,tp-ho-chi-minh,dat-tho-cu,2025-09-30 20:14:30,31/08/2025 20:14
"Bán đất MTĐ kinh doanh sầm uất tại Long Phước, Q9, giá 3.96TỶ, sổ sẵn",3960.0,90.0,"Đường Long Phước,Phường Long Phước,Quận 9,TP. Hồ Chí Minh",1233001.0,5 tháng trước,Đất,5.0,16.0,,,,Đường chính,,12.0,Đường nhựa,"Cần bán lô đất mặt tiền kinh doanh đường Long Phước, phường Long Phước, Thành Phố Thủ Đức, thành phố Hồ Chí Minh.----Thông tin cơ bản.Diện tích: 90m² ngang 5Pháp lý: Sổ hồng riêng sang tên ngay.Chiều ngang mặt tiền: 8m.Đường nhựa trước đất: 16 m.Giá: 3.96 tỷ còn thương lượng.Mô tả chi tiết.Lô đất có vị trí thuận lợi, 1,6 km tới Vinhomes Q9, 1,2 km ra tới chợ, UBND Long Phước. Gần KCN cao 2, Làng Đại Học. Cao tốc Long Thành - Dầu Giây.Mặt tiền rộng rãi, phù hợp cho việc xây dựng nhà ở hoặc đầu tư.Pháp lý rõ ràng, đảm bảo an toàn cho giao dịch.Liên hệ ngay: 0348.899.824 gặp Hương Giang",,,False,0,Chính chủ,Hương Giang,121.0,tp-ho-chi-minh,dat-tho-cu,2025-09-30 20:44:15,03/05/2025 20:44
Bán nhà 450m² 1.5 tỷ tại Xã An Linh Huyện Phú Giáo,1500.0,450.0,"Xã An Long,TP. Hồ Chí Minh(Mới)",1188810.0,1 tháng trước,Đất,,,,,,,,,,,11.352691362211,106.72665132874,False,0,Môi giới,Hoàng Hà,101.0,tp-ho-chi-minh,dat-tho-cu,2025-09-30 20:18:53,31/08/2025 20:18
Bán Nhà Mặt Tiền Hẻm Xe Hơi Kinh Doanh Buôn Bán Chỉ Nhỉnh 4 Tỷ,4250.0,30.0,"Phường Phú Mỹ,Quận 7,TP. Hồ Chí Minh",1550634.0,1 ngày trước,Nhà riêng,3.4,,3.0,2.0,2.0,Trong hẻm,,4.0,,"NVT042HƠN 4 TỶ SỞ HỮU NHÀ MỚI 2 TẦNG 3PN XE HƠI TỚI NHÀ -VỪA Ở VỪA KINH DOANH BUÔN BÁN - VÀI BƯỚC RA MẶT TIỀN HUỲNH TẤN PHÁT.- Mặt tiền hẻm 4M vài bước ra MT HTP,- Kết cấu 2 tầng 3Pn 2Wc, ban công sau, sân thượng trước nhà, giếng trời thoáng mát.- Sổ hồng riêng, hoàn công đủ.- Chủ hỗ trợ vay Ngân hàng.- Giá 4.25 tỷ thương lượng ít.",,,False,1,Môi giới,Nguyễn Toàn,10.0,tp-ho-chi-minh,nha-mat-pho-mat-tien,2025-09-30 18:46:07,29/09/2025 18:46
Bán đất 100m² ngang 5m giá 2.85 tỷ Phường Bình Dương,2850.0,100.0,"Đường số 51,Phường Bình Dương,TP. Hồ Chí Minh(Mới)",1347616.0,1 tháng trước,Đất,5.0,20.0,,,,Đường chính,Tây Nam,,,"🔥 Hàng Đẹp TT TP Mới Giá Tốt🔥__________\\\__ Siêu Phẩm Đầu Tư🌹Giá chỉ : 2tỷ**🌹 Mặt tiền đường số 51 TĐC Phú Chánh C🌹 Phường Bình Dương, TP Hồ Chí Minh🌹Vị Trí Cực Đẹp, Cách Trường Nguyễn Khuyến 3 phút di chuyển🌹 DT: 5x20m, hướng Tây Nam☎️ SĐT. 0988893838 gc , làm việc ngay",11.058711272603,106.69920936227,False,1,Môi giới,Tran Nhat,110.0,tp-ho-chi-minh,dat-tho-cu,2025-09-30 20:10:20,31/08/2025 20:10
"Đất thổ cư hẻm 8 m đường thạnh xuân 33, phường thạnh xuân, q12, dt 300m2(11.8x26)",12000.0,300.0,"Đường Thạnh Xuân 33,Phường Thạnh Xuân,Quận 12,TP. Hồ Chí Minh",1304777.0,2 tháng trước,Đất,8.0,26.0,,,,Trong hẻm,,8.0,,"ĐẤT THỔ CƯ  hẻm 8 m đường THẠNH XUÂN 33, phường THẠNH XUÂN, Q12,DT 300m²(11.8x26)12 tỷĐẤT THỔ CƯ  trống tiện dựng theo nhu cầu xây biệt thự,ks ,CHDV, cty,nhà xưởng.. có sổ hồng riêng , công chứng ngay.Ví trí: hẻm 8m đường THẠNH XUÂN 33 gần HÀ HUY GIÁP, TÔ NGỌC VÂN, THẠNH XUÂN 25 TX25, THẠNH XUÂN 38 TX38, THẠNH XUÂN 39 TX39, THẠNH XUÂN 40 TX40, THẠNH XUÂN 43 TX43, THẠNH XUÂN 24 TX24, THẠNH XUÂN 23 TX23chợ THẠNH XUÂN ,cầu BA TẤN ,giáo sứ BA THÔN , trường CĐ ĐIỆN LỰC,THCS LƯƠNG THẾ VINH,UBND phường THẠNH XUÂN ,CA phường THẠNH XUÂN..tiện ích đầy đủ.LH:  gặp làm việc với chính chủ ,cam kết thông tin chuẩn.Xem thêm",,,False,0,Môi giới,Hiền Nguyễn,11.0,tp-ho-chi-minh,dat-tho-cu,2025-09-30 20:36:31,01/08/2025 20:36
Nhà Đất Phường Bình Chiểu Quận Thủ Đức,16000.0,316.0,"Phường Tam Bình,TP. Hồ Chí Minh(Mới)",1512981.0,2 tuần trước,Đất,12.0,27.0,,,,,,,,"D194. Nhà Đất Phường Bình Chiểu Quận Thủ ĐứcLh: 0964200073* Tờ 66/518: 12 x 27m = 316m2 đất BHK👉 Giá 16 tỷ = 50,6 tr/m2Vị trí: 10.878410,106.733999",10.87841,106.733999,False,1,Môi giới,Năm phú,304.0,tp-ho-chi-minh,dat-tho-cu,2025-09-30 19:53:32,16/09/2025 19:53
BDS HVL Bán Kho MT Bưng Ông Thoàn 6060m2 Có HĐ Thuê Sẵn Giá 60 Tỷ (Tin Hết Hạn),60000.0,6060.0,"Quận 9,TP. Hồ Chí Minh",1310650.0,2 tháng trước,"Kho, nhà xưởng",,,,,,Đường chính,,,,"BDS HVL Bán Kho MT Bưng Ông Thoàn 6060m2 Có HĐ Thuê Sẵn Giá 60 TỷKho cho thuê: MT đường lớn.- Địa chỉ: 148 Bưng Ông Thoàn, Phường Phú Hữu, Quận 9. TPHCM.- Tổng DT đất: 6060m2.Diện tích kho: 3000m2.- Ưu điểm:+ Cách cảng Cát Lái: 7km.+ Cách đường Vành Đai 2: 1 km.+ Cách cảng Phú Hữu: 3 km.+ Cách khu CNC SamSung: 500m.- Thời hạn cho thuê: Lâu dài.- Hiện trạng: Kho kèo Zamil cao thoáng, cổng rộng rãi xe công 40 ra vào thoải mái. Có văn phòng và nhà bảo vệ riêng. Khuôn viên tường cao 3m yên tĩnh biệt lập.Báo giá có giá trị trong 10 ngày - Kể từ ngày đăng tin: 26/10/2023Group Zalo BDS Cần Bán Gấp: https://zalo.me/g/aujozl232Liên hệ: 0905 260130 Anh Hùng (32 Tuổi). MST: 0316704700CÔNG TY TNHH ĐẦU TƯ VÀ XÂY DỰNG ĐỊA ỐC HÙNG VĨVăn Phòng: 75 Đường 14, KDC Phước Bình, Thủ Đức City, HCMC- Chuyên bán Biệt Thự + Mặt Tiền Từ 10 - 99 tỉ",,,False,0,Môi giới,Hùng Biệt Thự 0905260130,2.0,tp-ho-chi-minh,kho-nha-xuong,2025-09-30 21:34:36,01/08/2025 21:34
